title,author,tags
"It is necessary for me to establish a winner image. Therefore, I have to beat somebody.",Richard M. Nixon,"Me, Winner, Beat"
"Liberalism is, I think, resurgent. One reason is that more and more people are so painfully aware of the alternative.",John Kenneth Galbraith,"People, Reason, Think"
"Their very conservatism is secondhand, and they don't know what they are conserving.",Robertson Davies,"Know, Conservatism, Secondhand"
"If a politician murders his mother, the first response of the press or of his opponents will likely be not that it was a terrible thing to do, but rather that in a statement made six years before he had gone on record as being opposed to matricide.",Meg Greenfield,"Will, Politician, Mother"
"The politicians were talking themselves red, white and blue in the face.",Clare Boothe Luce,"Face, Blue, White"
A politician will do anything to keep his job - even become a patriot.,William Randolph,"Will, Keep, Politician"
You better take advantage of the good cigars. You don't get much else in that job.,Thomas P. O'Neill,"Good, Better, Job"
"Politicians also have no leisure, because they are always aiming at something beyond political life itself, power and glory, or happiness.",Aristotle,"Life, Happiness, Power"
"I have been thinking that I would make a proposition to my Republican friends... that if they will stop telling lies about the Democrats, we will stop telling the truth about them.",Adlai Stevenson I,"Truth, Thinking, Will"
The world is governed by opinion.,William Ellery Channing,"World, Opinion, Governed"
There might be some serious fun in politics.,Hunter S. Thompson,"Serious, Fun, Might"
"A free America... means just this: individual freedom for all, rich or poor, or else this system of government we call democracy is only an expedient to enslave man to the machine and make him like it.",Frank Lloyd Wright,"Freedom, Government, Democracy"
My brother Bob doesn't want to be in government - he promised Dad he'd go straight.,John F. Kennedy,"Government, Dad, Brother"
It is a measure of the framers' fear that a passing majority might find it expedient to compromise 4th Amendment values that these values were embodied in the Constitution itself.,Sandra Day O'Connor,"Fear, Compromise, Constitution"
"Your every voter, as surely as your chief magistrate, exercises a public trust.",Grover Cleveland,"Trust, Your, Every"
"Radical changes in world politics leave America with a heightened responsibility to be, for the world, an example of a genuinely free, democratic, just and humane society.",Pope John Paul II,"Society, Responsibility, World"
"In most places in the country, voting is looked upon as a right and a duty, but in Chicago it's a sport.",Dick Gregory,"Duty, Country, Right"
Party honesty is party expediency.,Grover Cleveland,"Honesty, Honesty Is, Party"
I can't let important policy decisions hinge on the fact that an election is coming up every 90 days.,Gerhard Schroder,"Election, Important, Coming"
"The revenues of Cuban state-run companies are used exclusively for the benefit of the people, to whom they belong.",Fidel Castro,"People, Belong, Cuban"
"When governments become large, voters cannot exercise close oversight, otherwise known as political power.",Maggie Gallagher,"Power, Political, Political Power"
For every talent that poverty has stimulated it has blighted a hundred.,John W. Gardner,"Talent, Poverty, Every"
"And after I make a lot of money, I'll be able to afford running for office.",Christy Romano,"Money, Make, Office"
What is politics but persuading the public to vote for this and support that and endure these for the promise of those?,Gilbert Highet,"Support, Vote, Endure"
In politics nothing is contemptible.,Benjamin Disraeli,"Nothing, Contemptible"
I have a fantasy where Ted Turner is elected President but refuses because he doesn't want to give up power.,Arthur C. Clarke,"Power, Fantasy, Where"
I do have a political agenda. It's to have as few regulations as possible.,Dan Quayle,"Political, Possible, Agenda"
"It is difficult to discern a serious threat to religious liberty from a room of silent, thoughtful schoolchildren.",Sandra Day O'Connor,"Difficult, Liberty, Serious"
The military destabilised my government on politically motivated charges.,Benazir Bhutto,"Government, Military, Motivated"
"Our party is a diverse one, as is my home state of Illinois.",Dick Durbin,"Home, State, Party"
Do you ever get the feeling that the only reason we have elections is to find out if the polls were right?,Robert Orben,"Find, Feeling, Reason"
