title,author,tags
"I am a bit of a bad boy. I have tattoos and I mess around. That's part of my image, so it's cool.",Zayn Malik,"I Am, Bad Boy, Bad"
"One of the reasons I'm excited by what visionary Elon Musk has done with the Tesla is to show that you can reduce global warming and drive a powerful, fun car. A cool car helps make a cooler planet.",Dean Ornish,"Car, Done, Drive"
"No, I don't want them to remove my scar. Scars are cool.",Natalia Lafourcade,"Scars, Want, Them"
"More than anything, I like a jacket. You can do anything with a great jacket, the bigger the better. You can have any silhouette underneath. It gives you an attitude. It makes a gown look cool.",Rihanna,"Attitude, Great, Better"
"I have no affinity for cows. I mean, they're cool.",Doja Cat,"Mean, Cows, Affinity"
"I lived in Tokyo for four months. I've heard Tokyo was modeled after New York City, so I was ready for the subways and all the people, but it's a little overwhelming at times. Not to mention, I'm paying twice as much for my apartment here than I was paying in L.A., and my apartment in L.A. is about four times the size! But it's such a cool city.",Dylan Bruce,"City, New, People"
"The cool thing about reading is that when you read a short story or you read something that takes your mind and expands where your thoughts can go, that's powerful.",Taylor Swift,"Thoughts, Your, Mind"
"James Ralston, my guitar player, has performed with Tina Turner for about 22 years. Jim Hanson on bass has played with Johnny Cash, Rodney Crowell and Bruce Springsteen, and they're fantastic musicians and amazing singers they get a really cool vocal sound together.",Vonda Shepard,"Amazing, Together, Guitar"
"What's cool about the beatboxing is I was so afraid to sing in front of my peers, my parents, anybody. I just wouldn't do it. So in sixth grade, I would turn to beatboxing because it made me feel better. Like, I can beatbox 'Drop It Like It's Hot.' Doing that a bunch of times eventually gave me the confidence to sing in front of people.",Charlie Puth,"Confidence, Parents, Better"
"My perfect guy wears converse, is totally laid back, and doesn't worry about being cool.",Selena Gomez,"Dating, Worry, Perfect"
"I'm a Muslim, but I think Jesus would have a drink with me. He would be cool. He would talk to me.",Mike Tyson,"Religion, Me, Talk"
"White people couldn't do black music back in the day because they weren't funky or bad enough. They weren't from the ghettoes, but hip-hop and R&B changed all of that because white kids want to be down with it. They wanted to learn it so they studied the culture. It's kind of a cool thing because we shouldn't be so separate.",Narada Michael Walden,"Music, Culture, Day"
"It's good to be happy and tell us how cool your life is and how awesome you are on social media. That's great because it inspires other people to be happy, too. But a lot of times, people are trying to be happy in the wrong ways - with money or with different things that are not true happiness.",Jaden Smith,"Life, Happiness, Good"
"I recognise life is like a magnet. Positive and negative are on the opposite sides of the magnet. You can try to cut the negative part off, but it's still there. When you accept both of them, it's like, 'You know what? Don't get too identified with success or too identified with failure - just be cool with them.'",Craig David,"Positive, Life, Success"
"I love the fact that little kids think I'm a witch. A mum might come over and say 'I'm sorry to disturb you, but my daughter thinks you're in 'Harry Potter.' I'll say 'That's cool' and take the kid aside and say, 'I'm a witch. If you don't listen to your mum, I'm going to haunt you!' It's brilliant. I can scare kids into doing their homework.",Natalia Tena,"Love, Your, Doing"
I like deer. They're kinda cool.,Forrest Griffin,"Deer, Like, Kinda"
I like to look cool and dress nice. Lil Uzi is a rock star. Just know that.,Lil Uzi Vert,"Dress, Look, Know"
The challenge is to stay cool enough to handle the pressure in the moment so that you can succeed in the future.,Jurgen Klopp,"Future, Moment, Challenge"
"I'm a traditionalist, so for me, black coffee is cool.",Graham Elliot,"Coffee, Me, Black"
"Makeup is an art form for me. It's a form of expression, and it's such a cool way to get my creative juices flowing.",James Charles,"Art, Me, Way"
"My dad is Dominican, my mother's Puerto Rican, and I got into bachata at the age of 10 or 11. When I started listening, it had a reputation for being music for hick people. I thought that had to be changed. I was born and raised in the Bronx, and I knew you make something cool if you're cool.",Romeo Santos,"Age, Music, Dad"
"But by reframing the learning process and focusing on the cool end goal, the fear of failure is often taken off the table, and learning just comes more naturally.",Mark Rober,"Failure, Learning, Fear"
"Trajectories aren't linear. Life's just a roller coaster. If you're getting a chance to do cool stuff, and it's varied stuff, just enjoy it. I guess I'm a believer in the randomness of life rather than it being a linear trajectory or an arc, a consistent smooth arc, towards anything.",Riz Ahmed,"Life, Chance, Roller Coaster"
"Look at Scottish guys wearing kilts - you could look at them and laugh, but the way they carry themselves, how can you? You can wear some of the weirdest things and be cool. If you believe in it, that's what makes it cool.",Andre Benjamin,"Believe, Look, Laugh"
You can pull off anything if you have the right attitude. Being cool is whatever you think it is. Own your style.,Freja Beha Erichsen,"Attitude, Your, Style"
"My brother's my best friend, without a doubt. Me and my big sister get along so well. She moved to East London, though, so points off, but she's wicked. And then my little sister is a little genius. She's super talented and such a great person, always been far more mature and cool than me.",Will Poulter,"Best, Great, Always"
Different cultures produce a different 'cool.' And your perception of 'cool' changes depending on where you are.,Labrinth,"Your, Perception, Different Cultures"
"If you want to eat pizza, have the pizza. If you want to run 5 miles up a hill, cool, go run. Do whatever you want to do, but don't let the size of your body and other people's opinions about you stop you from living the life you deserve.",Tess Holliday,"Life, Hill, Your"
"Being a sex symbol isn't cool unless you're in love with a girl, and she calls you a sex symbol.",Shawn Mendes,"Love, Sex, Girl"
"I couldn't care less about what people think of me! I do what I do, and I don't care about what other people think is cool. I don't care about image!",Steve Jones,"Me, Care, People"
"Mike Myers as Austin Powers makes me laugh - that was genius - and Daffy Duck makes me laugh, but I like odd behavior. I don't like hip dialogue and one-liners and all that sort of cool, sophomoric comedy. It's just not for me.",Nicolas Cage,"Me, Behavior, Laugh"
"Oftentimes, whenever I do interviews with guitar magazines and we discuss my influences, I mention people like Steve Morse, Alex Lifeson, Al Di Meola - but John Scofield's name never comes up. And that's funny because he's so amazing; he's the epitome of a really cool guitar player.",John Petrucci,"Funny, Amazing, Guitar"
"Living in New Zealand, it's like a different world - it is a different world. It's very, very cool.",Luke Evans,"World, Living, New"
"I think the best comedians have that bravery and courage to say, 'This is what it is. This is unfair; that's not cool.'",Hasan Minhaj,"Best, Courage, Unfair"
"When I was younger I did karate and martial arts, and I think it's really cool for girls to have those kinds of abilities.",Rebel Wilson,"Think, Younger, Did"
"The Bullet Club has sort of become this pop-culture phenomenon. You don't even have to like wrestling or follow our product, and you can wear a Bullet Club shirt, and it's cool.",Kenny Omega,"Shirt, Follow, Product"
"At my age, I'm not trying to score cool points. I'm just excited when I can speak to younger members of our audience in the WWE. I just get to be a superhero to kids, but I'm not trying to be on the cutting edge of style or anything like that. Once you reach that point of deprivation, you don't mind it.",John Cena,"Age, Mind, Style"
"I think when you are a cool guy but also a hot guy, that makes you even more sexy.",Tessanne Chin,"Sexy, Hot, Cool Guy"
I'm keeping the pixie. I hope I inspire people... it's really cool to have short hair.,Millie Bobby Brown,"Hope, Hair, Short Hair"
"If you've got cool nails, you wake up and you're like, 'Oh, I'm happy now.'",Maisie Williams,"Wake Up, Happy, Nails"
"In my early 20s, a friend and I worked for a few months on a sheep farm in New Zealand. Working with ewes, I learned a lot about the power of wool - how it keeps you cool when you're hot, warm when you're cold, dry when you're wet.",Anthony Doerr,"Power, Sheep, New"
"I'm not going to say I'm cool, because I don't really feel that. I just don't care at all, and I guess that's what people think is cool.",Billie Eilish,"Care, Feel, People"
"What I think is so amazing about having everything, and feeling like I have everything, is that I don't really find happiness within materialistic things. Like, it's cool if I can buy myself a new car, and I think it's amazing for a week, but then the thrill is over, and I'm like, 'Oh, so I guess that wasn't really happiness.'",Kylie Jenner,"Happiness, Car, Amazing"
"I'd like to see a world free of strife, stress, pain, hunger, war - a cool place where everyone could live.",Dionne Warwick,"War, Pain, World"
"In the movies, every crazy old fart needs a cool old car. Jack Nicholson drove a spiffy yellow 1970 Dodge Challenger two-door in 'The Bucket List.' In 'Gran Torino,' the cranky pensioner played by Clint Eastwood not only owned a 1972 GT Sport, he also used to build cars like that at the Ford plant.",Richard Corliss,"Car, Movies, Plant"
Oakley's sunglasses are hot and I feel a little extra cool when I wear them.,Phil Hellmuth,"Sunglasses, Hot, Feel"
"It's superficial that people think I'm cool because I wear certain clothes and I have tattoos. The funniest part is, when they get to know me, they're always surprised by how nerdy I am.",Zoe Kravitz,"Always, I Am, Me"
I'm just a cool guy. It's just in my DNA.,Nick Young,"DNA, Cool Guy, Guy"
"'Boyz-n-the-Hood' was actually supposed to be written for Eazy's group. He had a group out in New York called Home Boys Only, called HBO. One of them looked like LL Cool J. Eazy wanted to write a song for them, a street song, like what we were doing on the mix tapes. So when I wrote it, it was too West Coast for them.",Ice Cube,"Home, Song, Street"
