title,author,tags
"Wealth should not be seized, but the god-given is much better.",Hesiod,"Better, Wealth, Much"
"Most men love money and security more, and creation and construction less, as they get older.",John Maynard Keynes,"Love, Men, Construction"
Money differs from an automobile or mistress in being equally important to those who have it and those who do not.,John Kenneth Galbraith,"Important, Mistress, Automobile"
All money means to me is a pride in accomplishment.,Ray Kroc,"Pride, Me, Accomplishment"
"Bottom line is, I didn't return to Apple to make a fortune. I've been very lucky in my life and already have one. When I was 25, my net worth was $100 million or so. I decided then that I wasn't going to let it ruin my life. There's no way you could ever spend it all, and I don't view wealth as something that validates my intelligence.",Steve Jobs,"Life, Intelligence, View"
"I, Joan Crawford, I believe in the dollar. Everything I earn, I spend.",Joan Crawford,"Believe, Everything, I Believe"
"Money's a horrid thing to follow, but a charming thing to meet.",Henry James,"Follow, Meet, Charming"
"Men make counterfeit money; in many more cases, money makes counterfeit men.",Sydney J. Harris,"Men, Make, More"
All my life I knew that there was all the money you could want out there. All you have to do is go after it.,Curtis Carlson,"Life, My Life, Go"
A man is usually more careful of his money than of his principles.,"Oliver Wendell Holmes, Jr.","Man, Principles, Careful"
"In suggesting gifts: Money is appropriate, and one size fits all.",William Randolph Hearst,"Size, Appropriate, Gifts"
"I am happy to make money. I want to make more money, make more music, eat Big Macs and drink Budweisers.",Kid Rock,"Music, I Am Happy, I Am"
My pride fell with my fortunes.,William Shakespeare,"Pride, Fell, Fortunes"
I am fiercely loyal to those willing to put their money where my mouth is.,Paul Harvey,"I Am, Mouth, Willing"
"If God has allowed me to earn so much money, it is because He knows I give it all away.",Edith Piaf,"God, Me, Much"
All riches have their origin in mind. Wealth is in ideas - not money.,Robert Collier,"Mind, Wealth, Ideas"
"Money makes your life easier. If you're lucky to have it, you're lucky.",Robert De Niro,"Life, Your, Lucky"
The creditor hath a better memory than the debtor.,James Howell,"Better, Memory, Than"
I don't spend much money on clothes; I never did.,Lauren Hutton,"Clothes, Never, Much"
No man's credit is as good as his money.,John Dewey,"Good, Man, Credit"
Money is a strange business. People who haven't got it aim it strongly. People who have are full of troubles.,Ayrton Senna,"Business, Aim, People"
"What counts is what you do with your money, not where it came from.",Merton Miller,"Your, Where, Counts"
There is no such thing as a good tax.,Unknown,"Good, Tax, Thing"
"You know, a lot of people are just interested in, in building a company so they can make money and get out.",Arthur Rock,"Know, People, Company"
"If American men are obsessed with money, American women are obsessed with weight. The men talk of gain, the women talk of loss, and I do not know which talk is the more boring.",Marya Mannes,"Women, Men, Boring"
"There was a time when a fool and his money were soon parted, but now it happens to everybody.",Adlai Stevenson I,"Time, Fool, Happens"
Sudden money is going from zero to two hundred dollars a week. The rest doesn't count.,Neil Simon,"Rest, Week, Zero"
For I can raise no money by vile means.,William Shakespeare,"I Can, Means, Raise"
Well private money can take risks in a way that government money often isn't willing to.,Bill Gates,"Government, Risks, Way"
"I'm not broke. Like everybody else, I owe money.",Marlee Matlin,"Owe, Else, Like"
It is a waste of money to help those who show no desire to help themselves.,Taylor Caldwell,"Desire, Help, Show"
Affluence creates poverty.,Marshall McLuhan,"Poverty, Affluence, Creates"
Research indicates that most women want their man to earn more than they do.,Laura Schlessinger,"Women, Man, Research"
Marrying into money was not a good thing for me.,Anna Nicole Smith,"Good, Me, Thing"
An important lever for sustained action in tackling poverty and reducing hunger is money.,Gro Harlem Brundtland,"Poverty, Important, Action"
"In its famous paradox, the equation of money and excrement, psychoanalysis becomes the first science to state what common sense and the poets have long known - that the essence of money is in its absolute worthlessness.",Norman O. Brown,"Science, Famous, Long"
Sometimes your best investments are the ones you don't make.,Donald Trump,"Best, Your, Sometimes"
The greatest luxury of riches is that they enable you to escape so much good advice.,Arthur Helps,"Good, Advice, Escape"
And plenty makes us poor.,John Dryden,"Poor, Us, Makes"
"Art for art's sake, money for God's sake.",Simon Raven,"God, Art, Sake"
Isn't it a shame that future generations can't be here to see all the wonderful things we're doing with their money?,Earl Wilson,"Future, Doing, Shame"
There is nothing so habit-forming as money.,Don Marquis,Nothing
It's easier to force feed people than it is to give 'em what they want. It makes more money.,Merle Haggard,"People, More, Want"
"Everyone needs a certain amount of money. Beyond that, we pursue money because we know how to obtain it. We don't necessarily know how to obtain happiness.",Gregg Easterbrook,"Happiness, Know, Everyone"
"Sooner or later, we sell out for money.",Tony Randall,"Sooner Or Later, Sell, Later"
Money is to my social existence what health is to my body.,Mason Cooley,"Health, Body, Existence"
A fool and his money get a lot of publicity.,Al Bernstein,"Fool, Publicity, Get"
"Wealth often takes away chances from men as well as poverty. There is none to tell the rich to go on striving, for a rich man makes the law that hallows and hollows his own life.",Sean O'Casey,"Life, Men, Man"
"I was never sloppy with other people's money. Only my own. Because I figure, well, you can be.",Francis Ford Coppola,"Own, People, Never"
