title,author,tags
"Our duty is to encourage every one in his struggle to live up to his own highest idea, and strive at the same time to make the ideal as near as possible to the Truth.",Swami Vivekananda,"Time, Struggle, Duty"
Silence is the mother of truth.,Benjamin Disraeli,"Silence, Mother"
What the imagination seizes as beauty must be truth.,John Keats,"Beauty, Imagination, Must"
There are only two people who can tell you the truth about yourself - an enemy who has lost his temper and a friend who loves you dearly.,Antisthenes,"Yourself, Lost, Enemy"
Truth is the most valuable thing we have. Let us economize it.,Mark Twain,"Us, Truth Is, Valuable"
"Truth is by nature self-evident. As soon as you remove the cobwebs of ignorance that surround it, it shines clear.",Mahatma Gandhi,"Nature, Ignorance, Truth Is"
Truth is so rare that it is delightful to tell it.,Emily Dickinson,"Rare, Tell, Truth Is"
"For my part, whatever anguish of spirit it may cost, I am willing to know the whole truth; to know the worst and provide for it.",Patrick Henry,"I Am, Know, Worst"
Hard times arouse an instinctive desire for authenticity.,Coco Chanel,"Desire, Hard, Authenticity"
Truth is a deep kindness that teaches us to be content in our everyday life and share with the people the same happiness.,Khalil Gibran,"Life, Happiness, Kindness"
When in doubt tell the truth.,Mark Twain,"When In Doubt, Doubt, Tell"
Tell the children the truth.,Bob Marley,"Children, Tell"
"If you are out to describe the truth, leave elegance to the tailor.",Albert Einstein,"Tailor, Elegance, Leave"
"Facts are many, but the truth is one.",Rabindranath Tagore,"Facts, Truth Is, Many"
The water in a vessel is sparkling; the water in the sea is dark. The small truth has words which are clear; the great truth has great silence.,Rabindranath Tagore,"Great, Silence, Water"
"If any man seeks for greatness, let him forget greatness and ask for truth, and he will find both.",Horace Mann,"Man, Greatness, Will"
Truth is weirder than any fiction I've seen.,Hunter S. Thompson,"Truth Is, Seen, Fiction"
"Rebellion without truth is like spring in a bleak, arid desert.",Khalil Gibran,"Spring, Rebellion, Desert"
It becomes more necessary to see the truth as it is if you realize that the only vehicle for change are these people who have lost their personality.,Steven Biko,"Change, Personality, Lost"
Anyone who doesn't take truth seriously in small matters cannot be trusted in large ones either.,Albert Einstein,"Matters, Seriously, Cannot"
The words of truth are always paradoxical.,Lao Tzu,"Always, Words, Paradoxical"
Truth disappears with the telling of it.,Lawrence Durrell,"Disappears, Telling"
The universe is transformation: life is opinion.,Marcus Aurelius,"Life, Universe, Transformation"
"I always felt that a scientist owes the world only one thing, and that is the truth as he sees it.",Hans Eysenck,"Always, World, Only"
"Truth is always served by great minds, even if they fight it.",Jean Rostand,"Great, Always, Fight"
Sincerity is moral truth.,George Henry Lewes,"Sincerity, Moral"
Live truth instead of professing it.,Elbert Hubbard,"Live, Professing, Instead"
Gossip needn't be false to be evil - there's a lot of truth that shouldn't be passed around.,Frank A. Clark,"Evil, Gossip, False"
Reason is the natural order of truth; but imagination is the organ of meaning.,C. S. Lewis,"Imagination, Reason, Meaning"
"There is another old poet whose name I do not now remember who said, 'Truth is the daughter of Time.'",Abraham Lincoln,"Time, Remember, Name"
There are certain persons for whom pure Truth is a poison.,Andre Maurois,"Pure, Poison, Truth Is"
Virtue is the fount whence honour springs.,Christopher Marlowe,"Virtue, Honour, Whence"
Gossip is called gossip because it's not always the truth.,Justin Timberlake,"Always, Gossip, Because"
Truth is something which can't be told in a few words. Those who simplify the universe only reduce the expansion of its meaning.,Anais Nin,"Universe, Words, Meaning"
"Experience has shown, and a true philosophy will always show, that a vast, perhaps the larger portion of the truth arises from the seemingly irrelevant.",Edgar Allan Poe,"Experience, Always, Will"
"It is the nature of truth in general, as of some ores in particular, to be richest when most superficial.",Edgar Allan Poe,"Nature, General, Superficial"
"Tell the truth, but tell it slant.",Emily Dickinson,"Tell, Slant"
"I maintain that Truth is a pathless land, and you cannot approach it by any path whatsoever, by any religion, by any sect.",Jiddu Krishnamurti,"Religion, Path, Land"
"Scientific truth is marvelous, but moral truth is divine and whoever breathes its air and walks by its light has found the lost paradise.",Horace Mann,"Light, Lost, Paradise"
"Human love has little regard for the truth. It makes the truth relative, since nothing, not even the truth, must come between it and the beloved person.",Dietrich Bonhoeffer,"Love, Nothing, Person"
"Truth gets well if she is run over by a locomotive, while error dies of lockjaw if she scratches her finger.",William Cullen Bryant,"Well, She, Finger"
