title,author,tags
A society that does not correctly interpret and appreciate its past cannot understand its present fortunes and adversities and can be caught unawares in a fast changing world.,Ibrahim Babangida,"World, Past, Fast"
"Society is a republic. When an individual tries to lift themselves above others, they are dragged down by the mass, either by ridicule or slander.",Victor Hugo,"Down, Others, Lift"
"How can a society that exists on instant mashed potatoes, packaged cake mixes, frozen dinners, and instant cameras teach patience to its young?",Paul Sweeney,"Patience, Cake, Young"
It is no measure of health to be well adjusted to a profoundly sick society.,Jiddu Krishnamurti,"Health, Measure, Sick"
"We live in a society exquisitely dependent on science and technology, in which hardly anyone knows anything about science and technology.",Carl Sagan,"Science, Technology, Live"
"A healthy democracy requires a decent society; it requires that we are honorable, generous, tolerant and respectful.",Charles W. Pickering,"Politics, Democracy, Honorable"
"There is pleasure in the pathless woods, there is rapture in the lonely shore, there is society where none intrudes, by the deep sea, and music in its roar; I love not Man the less, but Nature more.",Lord Byron,"Love, Nature, Music"
"Knowledge is power. Information is liberating. Education is the premise of progress, in every society, in every family.",Kofi Annan,"Education, Family, Knowledge"
Access to computers and the Internet has become a basic need for education in our society.,Kent Conrad,"Education, Computers, Internet"
"Until we get equality in education, we won't have an equal society.",Sonia Sotomayor,"Education, Equality, Equal"
"Dreams can become a reality when we possess a vision that is characterized by the willingness to work hard, a desire for excellence, and a belief in our right and our responsiblity to be equal members of society.",Janet Jackson,"Work, Dreams, Vision"
Women are the real architects of society.,Cher,"Women, Real, Women Are"
Happiness is dependent on self-discipline. We are the biggest obstacles to our own happiness. It is much easier to do battle with society and with others than to fight our own nature.,Dennis Prager,"Happiness, Nature, Fight"
"The internet could be a very positive step towards education, organisation and participation in a meaningful society.",Noam Chomsky,"Positive, Education, Computers"
"We should be concerned not only about the health of individual patients, but also the health of our entire society.",Ben Carson,"Health, Medical, Only"
"Art, freedom and creativity will change society faster than politics.",Victor Pinchuk,"Change, Politics, Freedom"
"Power is not an institution, and not a structure; neither is it a certain strength we are endowed with; it is the name that one attributes to a complex strategical situation in a particular society.",Michel Foucault,"Strength, Power, Name"
"Everyone in society should be a role model, not only for their own self-respect, but for respect from others.",Barry Bonds,"Respect, Own, Self-Respect"
Education is simply the soul of a society as it passes from one generation to another.,Gilbert K. Chesterton,"Education, Soul, Generation"
"Society is composed of two great classes those who have more dinners than appetite, and those who have more appetite than dinners.",Nicolas Chamfort,"Great, More, Two"
The saddest aspect of life right now is that science gathers knowledge faster than society gathers wisdom.,Isaac Asimov,"Life, Wisdom, Science"
"In a free society, government reflects the soul of its people. If people want change at the top, they will have to live in different ways. Our major social problems are not the cause of our decadence. They are a reflection of it.",Cal Thomas,"Change, Government, Soul"
"Society cannot exist without law. Law is the bond of society: that which makes it, that which preserves it and keeps it together. It is, in fact, the essence of civil society.",Joseph P. Bradley,"Together, Bond, Law"
