title,author,tags
"This enemy of peace in the world today is unlike any we have seen in the past, and our military is learning from, and building on, previous successes while carrying peace and freedom into the future.",Mark Kennedy,"Future, Freedom, Learning"
It is not enough to say we must not wage war. It is necessary to love peace and sacrifice for it.,"Martin Luther King, Jr.","Love, War, Sacrifice"
Let us have peace.,Ulysses S. Grant,"Us, Let Us"
I won't undertake war until I have tried all the arts and means of peace.,Francois Rabelais,"War, Tried, Until"
War will never cease until babies begin to come into the world with larger cerebrums and smaller adrenal glands.,H. L. Mencken,"War, World, Will"
We will not have peace by afterthought.,Norman Cousins,"Will, Afterthought"
"The forces that are driving mankind toward unity and peace are deep-seated and powerful. They are material and natural, as well as moral and intellectual.",Arthur Henderson,"Unity, Intellectual, Moral"
"Let us more and more insist on raising funds of love, of kindness, of understanding, of peace. Money will come if we seek first the Kingdom of God - the rest will be given.",Mother Teresa,"Love, God, Money"
It has become impossible to give up the enterprise of disarmament without abandoning the whole great adventure of building up a collective peace system.,Arthur Henderson,"Great, Impossible, Building"
You don't have to have fought in a war to love peace.,Geraldine Ferraro,"Love, War, To Love"
"The quest for peace begins in the home, in the school and in the workplace.",Silvia Cartwright,"Home, School, Quest"
Whoever wishes peace among peoples must fight statism.,Ludwig von Mises,"Fight, Must, Wishes"
I happen to dig being able to use whatever mystique I have to further the idea of peace.,Garrett Morris,"Whatever, Use, Being"
"We love peace, but not peace at any price.",Douglas William Jerrold,"Love, Price, Any"
"The business of peace requires more than showing up with paint brushes, foodstuffs and an oil pipeline or two.",Tony Snow,"Business, Showing Up, Oil"
"We want to take good tidings home to our people, that they may sleep in peace.",Black Kettle,"Good, Home, Sleep"
"For me, peace should provide security to the Jewish people.",Ariel Sharon,"Me, Security, People"
"Dear God, Please send to me the spirit of Your peace. Then send, dear Lord, the spirit of peace from me to all the world. Amen.",Marianne Williamson,"God, Your, World"
"One is called to live nonviolently, even if the change one works for seems impossible.",Daniel Berrigan,"Change, Impossible, Live"
"The more you sweat in peace, the less you bleed in war.",Norman Schwarzkopf,"War, Sweat, More"
Success isn't measured by money or power or social rank. Success is measured by your discipline and inner peace.,Mike Ditka,"Success, Power, Money"
"Did I offer peace today? Did I bring a smile to someone's face? Did I say words of healing? Did I let go of my anger and resentment? Did I forgive? Did I love? These are the real questions. I must trust that the little bit of love that I sow now will bear many fruits, here in this world and the life to come.",Henri Nouwen,"Positive, Life, Love"
"In peace, sons bury their fathers. In war, fathers bury their sons.",Herodotus,"War, Bury, Sons"
