title,author,tags
The Way Of The Fist' is not quite a Shakespearian depiction of anger and revenge. This song was more my way of releasing all the pent up aggression I felt against some people who wronged me beyond the point of any kind of forgiveness or mercy.,Ivan Moody,"Anger, Revenge, Me"
"Sometimes I see myself fine, sometimes I need a witness. And I like the whole truth, but there are nights I only need forgiveness.",Dar Williams,"Truth, Myself, Sometimes"
There is no forgiveness in nature.,Ugo Betti,Nature
How can we condemn those who are truly blinded by evil? We can't. We shouldn't. How do we bring about conversion of those living in blindness? By love. By truth in charity. By offering forgiveness. By offering mercy. With prayer.,Abby Johnson,"Love, Truth, Prayer"
"I learned a long time ago that some people would rather die than forgive. It's a strange truth, but forgiveness is a painful and difficult process.",Sue Monk Kidd,"Truth, Time, Long"
"In the evening of life we shall be judged on love, and not one of us is going to come off very well, and were it not for my absolute faith in the loving forgiveness of my Lord I could not call on him to come.",Madeleine L'Engle,"Life, Love, Faith"
Forgiveness isn't just a blessing you deliver to another human being. Forgiveness is also a gift you give yourself.,Robin S. Sharma,"Yourself, Gift, Blessing"
"I learned that I have purpose and my experiences no matter how horrible taught me heart, strength and forgiveness!",Dominique Jackson,"Strength, Heart, Me"
"Satan tries to counterfeit the work of God, and by doing this, he may deceive many. To make us lose hope, feel miserable like himself, and believe that we are beyond forgiveness, Satan might even misuse words from the scriptures that emphasize the justice of God in order to imply that there is no mercy.",Dieter F. Uchtdorf,"Work, God, Hope"
"The power of forgiveness is huge; it is really big, and it can save this world.",Immaculee Ilibagiza,"Power, World, Big"
"The characteristics of an authentically empowered personality are humbleness, clarity, forgiveness and love.",Gary Zukav,"Love, Personality, Clarity"
Forgiveness is for yourself because it frees you. It lets you out of that prison you put yourself in.,Louise L. Hay,"Yourself, Prison, Because"
Dear friends: faith and forgiveness is much more powerful than napalm could ever be.,Phan Thi Kim Phuc,"Faith, Much, More"
I find forgiveness to be really healthy.,Ben Affleck,"Find, Healthy, Really"
"Here is the amazing thing about Easter; the Resurrection Sunday for Christians is this, that Christ in the dying moments on the cross gives us the greatest illustration of forgiveness possible.",T. D. Jakes,"Amazing, Easter, Possible"
"I could see that it was God's forgiveness and His mercy that I needed, and that was provided through Christ on the Cross for those who will receive Him as Lord and Savior. That is how I came to Christ.",Kirk Cameron,"God, Mercy, Will"
"Murder is unique in that it abolishes the party it injures, so that society has to take the place of the victim and on his behalf demand atonement or grant forgiveness; it is the one crime in which society has a direct interest.",W. H. Auden,"Society, Crime, Unique"
I believe in the forgiveness of sin and the redemption of ignorance.,Adlai Stevenson II,"Believe, Ignorance, Sin"
"I think forgiveness is probably one of the greatest forms of self-love there is because you don't do forgiveness for anybody else. My captors will never care if I forgive them... It will not make a day of difference to them at all, but it will make a huge difference to me.",Elizabeth Smart,"Day, Me, Care"
"Things happen for a reason, and the only thing you can do is at night time get on your knees and ask God for forgiveness for anything that you did that you didn't feel was right.","Floyd Mayweather, Jr.","God, Time, Your"
"I desired to become a Christian, and prayed earnestly for the forgiveness of my sins. I felt a peace of mind resulting, and loved every one, feeling desirous that all should have their sins forgiven, and love Jesus as I did.",Ellen G. White,"Love, Peace, Mind"
Anger ventilated often hurries towards forgiveness; anger concealed often hardens into revenge.,Edward G. Bulwer-Lytton,"Anger, Revenge, Often"
"I've been interested in the idea of forgiveness and the necessity of it. I think of it as the most critical piece of any relationship, whether that be business, or romantic, or familial. We fail each other. We make mistakes. If we contract to go on after those mistakes, forgiveness is involved. Forgiveness is required.",Bill Clegg,"Business, Relationship, Romantic"
I am making amends and seeking forgiveness. My only hope is that some good can come out of my situation.,Jayson Blair,"Hope, Good, I Am"
"Having known war I know the value of peace. Having lived under government control I know the value of freedom. Having lived with hatred, terror and corruption I know the value of faith and forgiveness.",Phan Thi Kim Phuc,"Faith, Freedom, War"
"As we hone the ability to let go of distraction, to begin again without rancor or judgment, we are deepening forgiveness and compassion for ourselves. And in life, we find we might make a mistake, and more easily begin again, or stray from our chosen course and begin again.",Sharon Salzberg,"Life, Mistake, Compassion"
The glory of Christianity is to conquer by forgiveness.,William Blake,"Religion, Conquer, Glory"
"Forgiveness is that subtle thread that binds both love and friendship. Without forgiveness, you may not even have a child one day.",George Foreman,"Friendship, Love, Day"
Forgiveness to the injured does belong; but they ne'er pardon who have done wrong.,John Dryden,"Done, Wrong, Who"
"Forgiveness is about empowering yourself, rather than empowering your past.",T. D. Jakes,"Your, Yourself, Past"
"People have to render judgment. In my case, I've said upfront openly, I've made mistakes at times. I've had to go to God for forgiveness. I've had to seek reconciliation. But I'm also a 68-year-old grandfather, and I think people have to measure who I am now and whether I'm a person they can trust.",Newt Gingrich,"God, Trust, I Am"
The Queen has well-informed opinions of many of her bishops and likes those who are straightforward and intelligent. Both she and Prince Philip believe Christianity is as much about forgiveness as morality.,Ingrid Seward,"Believe, Queen, Morality"
"If there are dreams about a beautiful South Africa, there are also roads that lead to their goal. Two of these roads could be named Goodness and Forgiveness.",Nelson Mandela,"Dreams, Beautiful, Roads"
I believe in forgiveness; I believe in trying to work with people.,John Lewis,"Work, Believe, People"
"God's forgiveness is the only thing. And, well, I take full responsibility for the adultery. It was my fault and, you know, no matter what went on, the man has to take responsibility; and I do.",Jim Bakker,"God, Man, Responsibility"
