title,author,tags
Time and health are two precious assets that we don't recognize and appreciate until they have been depleted.,Denis Waitley,"Time, Fitness, Precious"
"Fashions come and go, but good health is a treasure to keep.",Ammy Virk,"Good, Good Health, Keep"
"The issues that matter to me are the social safety nets for people, health care, middle-class concerns. We need to take care of the middle class and the poor in our country.",Tim McGraw,"Me, Care, Matter"
Happiness is nothing more than good health and a bad memory.,Albert Schweitzer,"Happiness, Good, Good Health"
"The health of our republic depends on shared principles like the First Amendment, but it is also built on the Teddy Roosevelt-like vigor of its citizens and local self-reliance.",Ben Sasse,"First Amendment, Principles, First"
"Gautham was a premature baby. I remember when doctors said that his health condition was critical, I was tense. I could afford the treatment, but a lot of commoners can't. I believe more children's lives can be saved if we work towards it.",Mahesh Babu,"Work, Believe, Remember"
"Health is the greatest gift, contentment the greatest wealth, faithfulness the best relationship.",Buddha,"Inspirational, Best, Relationship"
"Sleep is the Swiss army knife of health. When sleep is deficient, there is sickness and disease. And when sleep is abundant, there is vitality and health.",Matthew Walker,"Sickness, Sleep, Knife"
"All those spices and herbs in your spice rack can do more than provide calorie-free, natural flavorings to enhance and make food delicious. They're also an incredible source of antioxidants and help rev up your metabolism and improve your health at the same time.",Suzanne Somers,"Time, Food, Your"
Health is the greatest possession. Contentment is the greatest treasure. Confidence is the greatest friend. Non-being is the greatest joy.,Lao Tzu,"Inspirational, Confidence, Joy"
"The truth is that stress doesn't come from your boss, your kids, your spouse, traffic jams, health challenges, or other circumstances. It comes from your thoughts about these circumstances.",Andrew J. Bernstein,"Truth, Thoughts, Your"
Happiness is good health and a bad memory.,Ingrid Bergman,"Happiness, Good, Good Health"
"We are all born with a unique genetic blueprint, which lays out the basic characteristics of our personality as well as our physical health and appearance... And yet, we all know that life experiences do change us.",Joan D. Vinge,"Life, Change, Personality"
The rise of childhood obesity has placed the health of an entire generation at risk.,Tom Vilsack,"Childhood, Rise, Generation"
Self-esteem is as important to our well-being as legs are to a table. It is essential for physical and mental health and for happiness.,Louise Hart,"Happiness, Important, Well-Being"
"If you're healthy, if you don't get sick much, if you don't go to the doctor much or use your health insurance much, you are a genetic lottery winner. It has nothing to do with the way you live, nothing to do with doing the right things. It's just sheer luck, and you are gonna pay for that.",Rush Limbaugh,"Luck, Your, Doctor"
"Lost wealth may be replaced by industry, lost knowledge by study, lost health by temperance or medicine, but lost time is gone forever.",Samuel Smiles,"Knowledge, Time, Wealth"
Teaching kids about health and fitness is important to me. It's about being fit for life.,Jackie Joyner-Kersee,"Life, Fitness, Me"
"Money doesn't mean anything to me. I've made a lot of money, but I want to enjoy life and not stress myself building my bank account. I give lots away and live simply, mostly out of a suitcase in hotels. We all know that good health is much more important.",Keanu Reeves,"Life, Good, Money"
All the money in the world can't buy you back good health.,Reba McEntire,"Good, Money, Good Health"
"My trust in God flows out of the experience of his loving me, day in and day out, whether the day is stormy or fair, whether I'm sick or in good health, whether I'm in a state of grace or disgrace. He comes to me where I live and loves me as I am.",Brennan Manning,"God, Good, Trust"
"The equal right of all citizens to health, education, work, food, security, culture, science, and wellbeing - that is, the same rights we proclaimed when we began our struggle, in addition to those which emerge from our dreams of justice and equality for all inhabitants of our world - is what I wish for all.",Fidel Castro,"Science, Education, Work"
"Calm mind brings inner strength and self-confidence, so that's very important for good health.",Dalai Lama,"Good, Strength, Good Health"
"We have food deserts in our cities. We know that the distance you live from a supplier of fresh produce is one of the best predictors of your health. And in the inner city, people don't have grocery stores. So we have to figure out a way of getting supermarkets and farmers markets into the inner cities.",Michael Pollan,"Best, Food, Your"
"Today it is time for every child to have a right to life, right to freedom, right to health, right to education, safety, the right to dignity, right to equality, and right to peace.",Kailash Satyarthi,"Life, Education, Freedom"
"Family, nature and health all go together.",Olivia Newton-John,"Nature, Family, Together"
"Coronavirus can happen to anyone, so, it's really important to maintain good health overall. That way, when it hits you, you have an immune system that is strong enough to fight the virus.",Sara Khan,"Good, Good Health, Fight"
"You end up as you deserve. In old age you must put up with the face, the friends, the health, and the children you have earned.",Judith Viorst,"Age, Face, Old Age"
"As you get older, the cliches of life ring true. It's the simple things that matter most: your family, the people you love, your health and sanity.",Ronan Keating,"Life, Love, Family"
"I loved clinical practice, but in public health, you can impact more than one person at a time. The whole society is your patient.",Tom Frieden,"Time, Society, Your"
"I believe that every American should have stable, dignified housing; health care; education - that the most very basic needs to sustain modern life should be guaranteed in a moral society.",Alexandria Ocasio-Cortez,"Life, Education, Society"
"Never continue in a job you don't enjoy. If you're happy in what you're doing, you'll like yourself, you'll have inner peace. And if you have that, along with physical health, you will have had more success than you could possibly have imagined.",Johnny Carson,"Success, Work, Peace"
"Without health insurance, getting sick or injured could mean going bankrupt, going without needed care, or even dying needlessly.",Jan Schakowsky,"Care, Insurance, Sick"
"You cannot have maternal health without reproductive health. And reproductive health includes contraception and family planning and access to legal, safe abortion.",Hillary Clinton,"Family, Legal, Planning"
"There is no health without mental health; mental health is too important to be left to the professionals alone, and mental health is everyone's business.",Vikram Patel,"Alone, Business, Important"
"My mom was a nurse, and my dad worked in the Health Ministry as a civil servant. When I was 6 years old, my dad got a job at the Sri Lankan High Commission in Canada, so we moved there.",Chamath Palihapitiya,"Mom, Dad, Job"
The problem with the stigma around mental health is really about the stories that we tell ourselves as a society. What is normal? That's just a story that we tell ourselves.,Matthew Quick,"Society, Story, Normal"
Vaccines and antibiotics have made many infectious diseases a thing of the past; we've come to expect that public health and modern science can conquer all microbes. But nature is a formidable adversary.,Tom Frieden,"Science, Nature, Vaccines"
The health effects of air pollution imperil human lives. This fact is well-documented.,Eddie Bernice Johnson,"Pollution, Air, Human"
"I take a massage each week. This isn't an indulgence, it's an investment in your full creative expression/productivity/passion and sustained good health.",Robin S. Sharma,"Good, Good Health, Your"
