title,author,tags
"When we do 'The Bachelor,' usually we'll tell the ladies two suitcases and that's it, cause we gotta travel around the world. Inevitably there are a few that will come with five, six suitcases and we're like, this doesn't work, this is not going to be a thing.",Chris Harrison,"Work, World, Will"
"I travel light. I think the most important thing is to be in a good mood and enjoy life, wherever you are.",Diane von Furstenberg,"Life, Good, Light"
"I've been fortunate enough to travel the world because of my career, but the downside has been spending long spells apart from my daughters.",Sean Bean,"World, Long, Enough"
"I think maths is the root of everything. If we understood every area of math, it would lead to improving our sense of science, physics, engineering, space travel... all those great things. Maths is a backbone for it.",Matt Haig,"Science, Space, Great"
"As a young man I couldn't travel, nobody could travel, they wouldn't give us a passport. For many years I was trying to go abroad. And then one day I read in the newspaper about a new competition for composers, and the first prize was a trip to the West. I decided I must get the first prize, so I wrote three pieces in three different styles.",Krzysztof Penderecki,"Man, Day, Competition"
"Life is about travel, and beauty in life, the love we find, the joy we have the laughs we have together. That's what I'm dedicating the rest of my life to.",Philip Rosenthal,"Life, Love, Beauty"
"I would travel only by horse, if I had the choice.",Linda McCartney,"Choice, Horse, Only"
I want to travel the world - like Egypt. I love history. That's my favorite subject at school. From the building of the pyramids to... King Tut. Their way of working without technology. I find all that fascinating.,Millicent Simmonds,"Love, History, Technology"
I travel a lot; I hate having my life disrupted by routine.,Caskie Stinnett,"Life, Hate, My Life"
The thing I love about being an actor is the ability to travel and experience new cultures.,Paul Wesley,"Love, Experience, New"
"Only by going alone in silence, without baggage, can one truly get into the heart of the wilderness. All other travel is mere dust and hotels and baggage and chatter.",John Muir,"Alone, Heart, Silence"
"Finally my dream came true in that there was a possibility that I could travel to the International Space Station. I've gone through the medicals and the training and now I'm officially, by the Russian Space Federation, a cosmonaut in training.",Sarah Brightman,"Space, Training, True"
I love to travel. This is the time for me. When will I do it if not now?,Rakul Preet Singh,"Love, Time, Me"
The Women's Sports Foundation has empowered so many young girls and women across the U.S. I benefitted from WSF with a travel and training grant when I was 12 years old. It really helped my family financially.,Michelle Kwan,"Family, Women, Sports"
"I want to travel. Maybe I'll end up living in Norway, making cakes.",Eva Green,"Living, End, Want"
"Background scores allow me an absolute flight of the imagination, and I travel in my mind's eye. I do not like the scores to have vocal notes, because they act as a limitation to these flights of fancy.",Nawazuddin Siddiqui,"Imagination, Mind, Me"
"Travel is fatal to prejudice, bigotry, and narrow-mindedness, and many of our people need it sorely on these accounts.",Mark Twain,"People, Prejudice, Need"
"When we see the shadow on our images, are we seeing the time 11 minutes ago on Mars? Or are we seeing the time on Mars as observed from Earth now? It's like time travel problems in science fiction. When is now; when was then?",Bill Nye,"Science, Time, Shadow"
"If you have enthusiasm, you have a very dynamic, effective companion to travel with you on the road to Somewhere.",Loretta Young,"Road, Enthusiasm, Companion"
"No level of border security, no wall, doubling the size of the border patrol, all these things will not stop the illegal migration from countries as long as a 7-year-old is desperate enough to flee on her own and travel the entire length of Mexico because of the poverty and the violence in her country.",Jeh Johnson,"Long, Poverty, Will"
