title,author,tags
I think it was T.S. Eliot who talked about good poetry being felt before it's understood. I believe that. There are some bands where I love their lyrics but I don't have a clue what they're on about.,Marcus Mumford,"Love, Good, Believe"
Poetry and prayer are very similar.,Carol Ann Duffy,"Prayer, Similar, Very"
"All religion, my friend, is simply evolved out of fraud, fear, greed, imagination, and poetry.",Edgar Allan Poe,"Religion, Fear, Imagination"
"We're all just animals. That's all we are, and everything else is just an elaborate justification of our instincts. That's where music comes from. And romantic poetry. And bad novels.",Elvis Costello,"Music, Romantic, Bad"
"I sometimes wish I had been educated a Catholic, in order to unite the poetry of religion with its higher principles. Are they necessarily inseparable? Is man really so much of a philosopher, that he can conceive of truth in its abstract purity, and divest life and the affections of all the aids of the imagination?",James Fenimore Cooper,"Life, Truth, Religion"
"Pure mathematics is, in its way, the poetry of logical ideas.",Albert Einstein,"Mathematics, Way, Ideas"
Auden said poetry makes nothing happen. But I wonder if the opposite could be true. It could make something happen.,Carol Ann Duffy,"Nothing, True, Wonder"
Poetry comes alive to me through recitation.,Natalie Merchant,"Me, Alive, Through"
"Solitude gives birth to the original in us, to beauty unfamiliar and perilous - to poetry. But also, it gives birth to the opposite: to the perverse, the illicit, the absurd.",Thomas Mann,"Beauty, Solitude, Birth"
"I'm a storyteller: the crux of the matter is to reach beauty, poetry; it doesn't matter if that is comedy or tragedy. They're the same if you reach the beauty.",Roberto Benigni,"Beauty, Matter, Comedy"
"Rather than numbing or drowning out the difficult-to-describe but urgently sensed feelings that are part of being human, poetry invites us to tease them out, to draw them into language that is rooted in intricate thought and strange impulse.",Tracy K. Smith,"Feelings, Language, Being Human"
A documentary film-maker can't help but use poetry to tell the story. I bring truth to my fiction. These things go hand in hand.,Chloe Zhao,"Truth, Story, Help"
"Children can write poetry and then, unless they're poets, they stop when reach puberty.",Dennis Potter,"Children, Stop, Puberty"
Personality is everything in art and poetry.,Johann Wolfgang von Goethe,"Art, Personality, Everything"
"Poetry is not a matter of feelings, it is a matter of language. It is language which creates feelings.",Umberto Eco,"Matter, Feelings, Language"
"In the poetry of immigrants, nostalgia is as common as confetti at parades or platitudes at political conventions.",Amitava Kumar,"Political, Nostalgia, Immigrants"
My favorite subject probably was math. I love math. Figures just intrigue me. I was really good at math. English probably was my worst subject. But I used to write a lot of poetry. I used to write poetry all the time.,Herschel Walker,"Love, Good, Time"
"Versatility of education can be found in our best poetry, but the depth of mankind should be found in the philosopher.",Karl Wilhelm Friedrich Schlegel,"Education, Best, Versatility"
"I'm not sure about prizes. I don't know how far you can seriously raise public consciousness about poetry. Having a 'National Poetry Day,' like a 'No Smoking Day,' is just shelving the problem. Things which should by rights be every day are not best served by these things.",John Fuller,"Best, Day, Smoking"
"Art is a form of experience of the person, the place, the history of the people, and as black people, we are different. We hail from Africa to America, so the culture is mixed, from the African to the American. We can't drop that. It's reflected in the music, the dance, the poetry, and the art.",Faith Ringgold,"History, Experience, Art"
"Poetry, being supremely useless, by its very existence represents a protest against the so-called 'real world' of busy-ness and moneymaking, so we must embrace, salute and support our poets.",Tom Hodgkinson,"World, Support, Useless"
The fate of poetry is to fall in love with the world.,Derek Walcott,"Love, World, Fate"
"Only in dreams, in poetry, in play do we sometimes arrive at what we were before we were this thing that, who knows, we are.",Julio Cortazar,"Dreams, Sometimes, Play"
"I have been in love with Emily Dickinson's poetry since I was 13, and, like an anonymous post on findagrave.com says, 'Dear Emily - I hope I have understood.' Emily's poems are sometimes difficult, often abstract, on occasion flippant, but her mind is inside them.",Helen Oyeyemi,"Love, Hope, Mind"
"Spoken word poetry is the art of performance poetry. I tell people it involves creating poetry that doesn't just want to sit on paper, that something about it demands it be heard out loud or witnessed in person.",Sarah Kay,"Art, People, Person"
"It is certainly true that writers take a stance at some variance from organized religion. This has not always been true. But since the romantic movement - and I'm referring now exclusively to poetry - the emphasis has been on the individual imagination defined against, rather than in terms of, any orthodoxy.",Eavan Boland,"Religion, Imagination, Romantic"
"Epic poetry exhibits life in some great symbolic attitude. It cannot strictly be said to symbolize life itself, but always some manner of life.",Lascelles Abercrombie,"Life, Attitude, Great"
The music just tends to be a vehicle for that poetry.,Mark Knopfler,"Music, Vehicle, Just"
"Poetry may make us from time to time a little more aware of the deeper, unnamed feelings which form the substratum of our being, to which we rarely penetrate; for our lives are mostly a constant evasion of ourselves.",T. S. Eliot,"Time, Feelings, May"
"When I first heard Bob Dylan, I'll be honest, I didn't like him. But I was shallow of mind and didn't understand the poetry. I just judged him on his singing and his guitar playing.",Jose Feliciano,"Mind, Guitar, Singing"
"In Lithuania, I am known as a poet, and they don't care about my cinema. In Europe, they don't know my poetry; in Europe, I am a filmmaker. But here, in the United States, I am only a maverick!",Jonas Mekas,"Cinema, I Am, Care"
